mode: atomic
HealthHub360/main.go:23.13,25.2 1 1
HealthHub360/services/prescription.go:212.2,213.16 2 0
HealthHub360/services/prescription.go:213.16,215.3 1 0
HealthHub360/services/prescription.go:217.2,217.20 1 0
HealthHub360/services/prescription.go:226.66,230.16 4 0
HealthHub360/services/prescription.go:230.16,233.3 2 0
HealthHub360/services/prescription.go:234.2,238.16 3 0
HealthHub360/services/prescription.go:238.16,241.3 2 0
HealthHub360/services/prescription.go:242.2,242.27 1 0
HealthHub360/services/prescription.go:249.115,252.31 2 0
HealthHub360/services/prescription.go:252.31,254.17 2 0
HealthHub360/services/prescription.go:254.17,257.4 2 0
HealthHub360/services/prescription.go:259.2,259.47 1 0
HealthHub360/services/prescription.go:259.47,261.12 2 0
HealthHub360/services/prescription.go:261.12,264.4 2 0
HealthHub360/services/prescription.go:265.3,266.32 2 0
HealthHub360/services/prescription.go:266.32,267.31 1 0
HealthHub360/services/prescription.go:267.31,269.12 2 0
HealthHub360/services/prescription.go:269.12,272.6 2 0
HealthHub360/services/prescription.go:273.5,273.23 1 0
HealthHub360/services/prescription.go:276.3,276.24 1 0
HealthHub360/services/prescription.go:278.2,280.18 3 0
HealthHub360/services/prescription.go:291.128,293.16 2 0
HealthHub360/services/prescription.go:293.16,296.3 2 0
HealthHub360/services/prescription.go:297.2,298.16 2 0
HealthHub360/services/prescription.go:298.16,301.3 2 0
HealthHub360/services/prescription.go:302.2,303.16 2 0
HealthHub360/services/prescription.go:303.16,306.3 2 0
HealthHub360/services/prescription.go:307.2,315.16 6 0
HealthHub360/services/prescription.go:315.16,318.3 2 0
HealthHub360/services/prescription.go:319.2,320.9 2 0
HealthHub360/services/prescription.go:320.9,323.3 2 0
HealthHub360/services/prescription.go:324.2,324.40 1 0
HealthHub360/services/prescription.go:324.40,327.3 2 0
HealthHub360/services/prescription.go:328.2,329.31 2 0
HealthHub360/services/prescription.go:329.31,331.3 1 0
HealthHub360/services/prescription.go:332.2,336.16 3 0
HealthHub360/services/prescription.go:336.16,339.3 2 0
HealthHub360/services/prescription.go:340.2,342.16 3 0
HealthHub360/services/prescription.go:342.16,345.3 2 0
HealthHub360/services/prescription.go:346.2,348.16 3 0
HealthHub360/services/prescription.go:348.16,350.3 1 0
HealthHub360/services/prescription.go:351.2,352.16 2 0
HealthHub360/services/prescription.go:352.16,354.3 1 0
HealthHub360/services/prescription.go:355.2,355.36 1 0
HealthHub360/services/prescription.go:364.86,367.9 3 0
HealthHub360/services/prescription.go:367.9,369.3 1 0
HealthHub360/services/prescription.go:370.2,377.16 5 0
HealthHub360/services/prescription.go:377.16,381.3 2 0
HealthHub360/services/prescription.go:382.2,382.55 1 0
HealthHub360/services/prescription.go:382.55,385.3 2 0
HealthHub360/services/prescription.go:386.2,387.16 2 0
HealthHub360/services/prescription.go:387.16,390.3 2 0
HealthHub360/services/prescription.go:391.2,394.16 4 0
HealthHub360/services/prescription.go:394.16,397.3 2 0
HealthHub360/services/prescription.go:398.2,399.17 2 0
HealthHub360/services/receptionist.go:26.78,28.16 2 0
HealthHub360/services/receptionist.go:28.16,31.3 2 0
HealthHub360/services/receptionist.go:32.2,33.16 2 0
HealthHub360/services/receptionist.go:33.16,36.3 2 0
HealthHub360/services/receptionist.go:37.2,38.16 2 0
HealthHub360/services/receptionist.go:38.16,41.3 2 0
HealthHub360/services/receptionist.go:43.2,44.16 2 0
HealthHub360/services/receptionist.go:44.16,47.3 2 0
HealthHub360/services/receptionist.go:48.2,51.16 3 0
HealthHub360/services/receptionist.go:51.16,54.3 2 0
HealthHub360/services/receptionist.go:55.2,57.76 2 0
HealthHub360/services/receptionist.go:57.76,60.3 2 0
HealthHub360/services/receptionist.go:61.2,63.16 3 0
HealthHub360/services/receptionist.go:63.16,65.3 1 0
HealthHub360/services/receptionist.go:66.2,66.65 1 0
HealthHub360/services/receptionist.go:66.65,69.3 2 0
HealthHub360/services/receptionist.go:70.2,70.149 1 0
HealthHub360/services/receptionist.go:70.149,73.3 2 0
HealthHub360/services/receptionist.go:75.2,79.16 4 0
HealthHub360/services/receptionist.go:79.16,82.3 2 0
HealthHub360/services/receptionist.go:83.2,84.12 2 0
HealthHub360/services/receptionist.go:95.101,107.16 9 0
HealthHub360/services/receptionist.go:107.16,110.3 2 0
HealthHub360/services/receptionist.go:111.2,111.29 1 0
HealthHub360/services/receptionist.go:111.29,113.3 1 0
HealthHub360/services/receptionist.go:115.2,123.16 6 0
HealthHub360/services/receptionist.go:123.16,126.3 2 0
HealthHub360/services/receptionist.go:127.2,128.16 2 0
HealthHub360/services/receptionist.go:128.16,131.3 2 0
HealthHub360/services/receptionist.go:133.2,134.16 2 0
HealthHub360/services/receptionist.go:134.16,136.3 1 0
HealthHub360/services/receptionist.go:138.2,138.20 1 0
HealthHub360/services/receptionist.go:147.66,156.18 8 0
HealthHub360/services/receptionist.go:156.18,158.3 1 0
HealthHub360/services/receptionist.go:158.8,158.51 1 0
HealthHub360/services/receptionist.go:158.51,162.3 1 0
HealthHub360/services/receptionist.go:162.8,162.53 1 0
HealthHub360/services/receptionist.go:162.53,166.3 1 0
HealthHub360/services/receptionist.go:166.8,169.3 2 0
HealthHub360/services/receptionist.go:170.2,172.16 3 0
HealthHub360/services/receptionist.go:172.16,175.3 2 0
HealthHub360/services/receptionist.go:176.2,176.17 1 0
HealthHub360/services/receptionist.go:186.109,188.27 2 0
HealthHub360/services/receptionist.go:188.27,189.54 1 0
HealthHub360/services/receptionist.go:189.54,192.4 2 0
HealthHub360/services/receptionist.go:194.2,194.47 1 0
HealthHub360/services/receptionist.go:194.47,196.3 1 0
HealthHub360/services/receptionist.go:198.2,200.16 3 0
HealthHub360/services/receptionist.go:200.16,203.3 2 0
HealthHub360/services/receptionist.go:205.2,213.16 6 0
HealthHub360/services/receptionist.go:213.16,216.3 2 0
HealthHub360/services/receptionist.go:217.2,222.24 5 0
HealthHub360/services/receptionist.go:222.24,225.3 2 0
HealthHub360/services/receptionist.go:226.2,227.16 2 0
HealthHub360/services/receptionist.go:227.16,230.3 2 0
HealthHub360/services/receptionist.go:232.2,237.50 5 0
HealthHub360/services/receptionist.go:237.50,239.3 1 0
HealthHub360/services/receptionist.go:241.2,241.55 1 0
HealthHub360/services/receptionist.go:241.55,243.3 1 0
HealthHub360/services/receptionist.go:245.2,245.36 1 0
HealthHub360/services/receptionist.go:254.80,257.9 3 0
HealthHub360/services/receptionist.go:257.9,260.3 2 0
HealthHub360/services/receptionist.go:261.2,262.9 2 0
HealthHub360/services/receptionist.go:262.9,264.3 1 0
HealthHub360/services/receptionist.go:266.2,271.16 4 0
HealthHub360/services/receptionist.go:271.16,274.3 2 0
HealthHub360/services/receptionist.go:275.2,276.23 2 0
HealthHub360/services/receptionist.go:276.23,279.3 2 0
HealthHub360/services/receptionist.go:280.2,281.16 2 0
HealthHub360/services/receptionist.go:281.16,284.3 2 0
HealthHub360/services/receptionist.go:285.2,288.16 4 0
HealthHub360/services/receptionist.go:288.16,290.3 1 0
HealthHub360/services/receptionist.go:291.2,292.17 2 0
HealthHub360/services/role.go:23.94,25.16 2 0
HealthHub360/services/role.go:25.16,27.3 1 0
HealthHub360/services/role.go:28.2,31.13 3 0
HealthHub360/services/role.go:31.13,33.3 1 0
HealthHub360/services/role.go:35.2,36.31 2 0
HealthHub360/services/role.go:36.31,38.3 1 0
HealthHub360/services/role.go:40.2,43.29 3 0
HealthHub360/services/role.go:43.29,45.17 2 0
HealthHub360/services/role.go:45.17,47.4 1 0
HealthHub360/services/role.go:48.3,48.40 1 0
HealthHub360/services/role.go:51.2,51.34 1 0
HealthHub360/services/role.go:55.93,57.25 2 0
HealthHub360/services/role.go:57.25,59.3 1 0
HealthHub360/services/role.go:60.2,61.41 2 0
HealthHub360/services/role.go:61.41,63.3 1 0
HealthHub360/services/role.go:64.2,64.36 1 0
HealthHub360/services/role.go:68.109,70.9 2 0
HealthHub360/services/role.go:70.9,72.3 1 0
HealthHub360/services/role.go:74.2,75.16 2 0
HealthHub360/services/role.go:75.16,77.3 1 0
HealthHub360/services/role.go:79.2,79.23 1 0
HealthHub360/services/role.go:79.23,81.3 1 0
HealthHub360/services/role.go:82.2,86.13 4 0
HealthHub360/services/role.go:86.13,88.3 1 0
HealthHub360/services/role.go:90.2,91.36 2 0
HealthHub360/services/role.go:91.36,93.3 1 0
HealthHub360/services/role.go:95.2,96.34 2 0
HealthHub360/services/role.go:96.34,98.42 2 0
HealthHub360/services/role.go:98.42,100.4 1 0
HealthHub360/services/role.go:101.3,101.58 1 0
HealthHub360/services/role.go:103.2,105.18 2 0
HealthHub360/services/role.go:108.149,113.16 4 0
HealthHub360/services/role.go:113.16,115.3 1 0
HealthHub360/services/role.go:116.2,116.12 1 0
HealthHub360/services/role.go:116.12,118.3 1 0
HealthHub360/services/role.go:120.2,121.16 2 0
HealthHub360/services/role.go:121.16,124.3 2 0
HealthHub360/services/role.go:126.2,128.43 3 0
HealthHub360/services/role.go:128.43,130.17 2 0
HealthHub360/services/role.go:130.17,133.4 2 0
HealthHub360/services/role.go:134.3,134.30 1 0
HealthHub360/services/role.go:136.2,141.18 5 0
HealthHub360/services/role.go:152.78,154.16 2 0
HealthHub360/services/role.go:154.16,156.3 1 0
HealthHub360/services/role.go:158.2,159.16 2 0
HealthHub360/services/role.go:159.16,161.3 1 0
HealthHub360/services/role.go:162.2,164.16 3 0
HealthHub360/services/role.go:164.16,166.3 1 0
HealthHub360/services/role.go:168.2,169.53 2 0
HealthHub360/services/role.go:169.53,171.3 1 0
HealthHub360/services/role.go:172.2,173.41 2 0
HealthHub360/services/role.go:182.78,191.16 6 0
HealthHub360/services/role.go:191.16,192.97 1 0
HealthHub360/services/role.go:192.97,194.4 1 0
HealthHub360/services/role.go:195.3,195.54 1 0
HealthHub360/services/role.go:198.2,198.70 1 0
HealthHub360/services/role.go:198.70,201.3 2 0
HealthHub360/services/role.go:202.2,202.18 1 0
HealthHub360/services/role.go:324.57,328.16 4 0
HealthHub360/services/role.go:328.16,330.3 1 0
HealthHub360/services/role.go:331.2,331.21 1 0
HealthHub360/services/role.go:338.66,341.27 2 0
HealthHub360/services/role.go:341.27,342.31 1 0
HealthHub360/services/role.go:342.31,343.51 1 0
HealthHub360/services/role.go:343.51,345.5 1 0
HealthHub360/services/role.go:346.4,346.56 1 0
HealthHub360/services/role.go:346.56,348.5 1 0
HealthHub360/services/role.go:349.4,349.28 1 0
HealthHub360/services/role.go:353.2,353.14 1 0
HealthHub360/services/role.go:357.72,359.8 2 0
HealthHub360/services/role.go:359.8,361.3 1 0
HealthHub360/services/role.go:362.2,362.18 1 0
HealthHub360/services/role.go:366.58,369.2 2 0
HealthHub360/services/role.go:372.50,374.24 2 0
HealthHub360/services/role.go:374.24,375.32 1 0
HealthHub360/services/role.go:375.32,377.4 1 0
HealthHub360/services/role.go:379.2,379.13 1 0
HealthHub360/services/role.go:386.75,390.80 2 0
HealthHub360/services/role.go:390.80,392.3 1 0
HealthHub360/services/role.go:394.2,394.66 1 0
HealthHub360/services/role.go:394.66,396.3 1 0
HealthHub360/services/role.go:398.2,398.20 1 0
HealthHub360/services/role.go:404.75,407.16 3 0
HealthHub360/services/role.go:407.16,409.3 1 0
HealthHub360/services/role.go:410.2,410.12 1 0
HealthHub360/services/role.go:419.117,421.39 1 0
HealthHub360/services/role.go:421.39,423.3 1 0
HealthHub360/services/role.go:425.2,426.16 2 0
HealthHub360/services/role.go:426.16,428.3 1 0
HealthHub360/services/role.go:430.2,430.28 1 0
HealthHub360/services/role.go:430.28,432.3 1 0
HealthHub360/services/role.go:434.2,437.82 3 0
HealthHub360/services/role.go:437.82,439.3 1 0
HealthHub360/services/role.go:441.2,444.16 4 0
HealthHub360/services/role.go:444.16,446.3 1 0
HealthHub360/services/role.go:447.2,448.50 2 0
HealthHub360/services/role.go:448.50,450.3 1 0
HealthHub360/services/role.go:452.2,452.56 1 0
HealthHub360/services/role.go:452.56,454.3 1 0
HealthHub360/services/role.go:456.2,456.21 1 0
HealthHub360/services/role.go:466.85,468.39 1 0
HealthHub360/services/role.go:468.39,470.3 1 0
HealthHub360/services/role.go:471.2,475.25 4 0
HealthHub360/services/role.go:475.25,477.3 1 0
HealthHub360/services/role.go:479.2,483.16 5 0
HealthHub360/services/role.go:483.16,485.3 1 0
HealthHub360/services/role.go:487.2,487.18 1 0
HealthHub360/services/role.go:493.56,495.39 1 0
HealthHub360/services/role.go:495.39,497.3 1 0
HealthHub360/services/role.go:499.2,505.16 5 0
HealthHub360/services/role.go:505.16,507.3 1 0
HealthHub360/services/role.go:509.2,510.16 2 0
HealthHub360/services/role.go:510.16,512.3 1 0
HealthHub360/services/role.go:513.2,515.16 3 0
HealthHub360/services/role.go:515.16,517.3 1 0
HealthHub360/services/role.go:519.2,519.12 1 0
HealthHub360/services/superAdmin.go:24.75,27.16 2 0
HealthHub360/services/superAdmin.go:27.16,30.3 2 0
HealthHub360/services/superAdmin.go:32.2,33.16 2 0
HealthHub360/services/superAdmin.go:33.16,36.3 2 0
HealthHub360/services/superAdmin.go:37.2,38.16 2 0
HealthHub360/services/superAdmin.go:38.16,41.3 2 0
HealthHub360/services/superAdmin.go:43.2,44.16 2 0
HealthHub360/services/superAdmin.go:44.16,47.3 2 0
HealthHub360/services/superAdmin.go:48.2,49.76 2 0
HealthHub360/services/superAdmin.go:49.76,52.3 2 0
HealthHub360/services/superAdmin.go:53.2,55.16 3 0
HealthHub360/services/superAdmin.go:55.16,57.3 1 0
HealthHub360/services/superAdmin.go:58.2,58.66 1 0
HealthHub360/services/superAdmin.go:58.66,61.3 2 0
HealthHub360/services/superAdmin.go:62.2,62.150 1 0
HealthHub360/services/superAdmin.go:62.150,65.3 2 0
HealthHub360/services/superAdmin.go:66.2,70.16 4 0
HealthHub360/services/superAdmin.go:70.16,73.3 2 0
HealthHub360/services/superAdmin.go:74.2,75.12 2 0
HealthHub360/services/superAdmin.go:82.97,88.26 6 0
HealthHub360/services/superAdmin.go:88.26,91.3 2 0
HealthHub360/services/superAdmin.go:92.2,96.16 3 0
HealthHub360/services/superAdmin.go:96.16,99.3 2 0
HealthHub360/services/superAdmin.go:100.2,100.24 1 0
HealthHub360/services/superAdmin.go:109.95,111.16 2 0
HealthHub360/services/superAdmin.go:111.16,114.3 2 0
HealthHub360/services/superAdmin.go:116.2,116.69 1 0
HealthHub360/services/superAdmin.go:116.69,118.17 2 0
HealthHub360/services/superAdmin.go:118.17,120.4 1 0
HealthHub360/services/superAdmin.go:121.3,121.23 1 0
HealthHub360/services/superAdmin.go:123.2,125.16 3 0
HealthHub360/services/superAdmin.go:125.16,128.3 2 0
HealthHub360/services/superAdmin.go:129.2,134.16 4 0
HealthHub360/services/superAdmin.go:134.16,137.3 2 0
HealthHub360/services/superAdmin.go:138.2,142.16 3 0
HealthHub360/services/superAdmin.go:142.16,145.3 2 0
HealthHub360/services/superAdmin.go:146.2,149.16 4 0
HealthHub360/services/superAdmin.go:149.16,152.3 2 0
HealthHub360/services/superAdmin.go:153.2,154.50 2 0
HealthHub360/services/superAdmin.go:154.50,156.3 1 0
HealthHub360/services/superAdmin.go:158.2,158.66 1 0
HealthHub360/services/superAdmin.go:158.66,160.3 1 0
HealthHub360/services/superAdmin.go:161.2,161.12 1 0
HealthHub360/services/tenant.go:26.70,28.55 1 0
HealthHub360/services/tenant.go:28.55,31.3 2 0
HealthHub360/services/tenant.go:32.2,33.16 2 0
HealthHub360/services/tenant.go:33.16,36.3 2 0
HealthHub360/services/tenant.go:37.2,38.16 2 0
HealthHub360/services/tenant.go:38.16,41.3 2 0
HealthHub360/services/tenant.go:42.2,43.16 2 0
HealthHub360/services/tenant.go:43.16,46.3 2 0
HealthHub360/services/tenant.go:47.2,49.76 3 0
HealthHub360/services/tenant.go:49.76,52.3 2 0
HealthHub360/services/tenant.go:54.2,56.16 3 0
HealthHub360/services/tenant.go:56.16,59.3 2 0
HealthHub360/services/tenant.go:60.2,60.65 1 0
HealthHub360/services/tenant.go:60.65,63.3 2 0
HealthHub360/services/tenant.go:64.2,64.147 1 0
HealthHub360/services/tenant.go:64.147,67.3 2 0
HealthHub360/services/tenant.go:69.2,73.16 4 0
HealthHub360/services/tenant.go:73.16,76.3 2 0
HealthHub360/services/tenant.go:77.2,78.12 2 0
HealthHub360/services/tenant.go:86.89,89.50 3 0
HealthHub360/services/tenant.go:89.50,92.3 2 0
HealthHub360/services/tenant.go:93.2,102.26 7 0
HealthHub360/services/tenant.go:102.26,104.3 1 0
HealthHub360/services/tenant.go:105.2,107.16 3 0
HealthHub360/services/tenant.go:107.16,110.3 2 0
HealthHub360/services/tenant.go:111.2,113.20 3 0
HealthHub360/services/tenant.go:121.61,124.16 3 0
HealthHub360/services/tenant.go:124.16,126.3 1 0
HealthHub360/services/tenant.go:127.2,128.21 2 0
HealthHub360/services/tenant.go:143.103,146.16 2 0
HealthHub360/services/tenant.go:146.16,149.3 2 0
HealthHub360/services/tenant.go:150.2,152.16 3 0
HealthHub360/services/tenant.go:152.16,155.3 2 0
HealthHub360/services/tenant.go:156.2,161.16 4 0
HealthHub360/services/tenant.go:161.16,164.3 2 0
HealthHub360/services/tenant.go:165.2,166.16 2 0
HealthHub360/services/tenant.go:166.16,169.3 2 0
HealthHub360/services/tenant.go:170.2,172.16 3 0
HealthHub360/services/tenant.go:172.16,175.3 2 0
HealthHub360/services/tenant.go:176.2,177.50 2 0
HealthHub360/services/tenant.go:177.50,179.3 1 0
HealthHub360/services/tenant.go:181.2,181.62 1 0
HealthHub360/services/tenant.go:181.62,183.3 1 0
HealthHub360/services/tenant.go:185.2,185.36 1 0
HealthHub360/services/tenant.go:192.97,196.76 2 0
HealthHub360/services/tenant.go:196.76,198.3 1 0
HealthHub360/services/tenant.go:200.2,200.77 1 0
HealthHub360/services/tenant.go:200.77,202.3 1 0
HealthHub360/services/tenant.go:204.2,204.79 1 0
HealthHub360/services/tenant.go:204.79,206.3 1 0
HealthHub360/services/tenant.go:208.2,208.75 1 0
HealthHub360/services/tenant.go:208.75,210.17 2 0
HealthHub360/services/tenant.go:210.17,212.4 1 0
HealthHub360/services/tenant.go:213.3,213.25 1 0
HealthHub360/services/tenant.go:216.2,216.22 1 0
HealthHub360/services/tenant.go:216.22,218.3 1 0
HealthHub360/services/tenant.go:220.2,223.20 3 0
HealthHub360/services/tenant.go:229.57,235.16 4 0
HealthHub360/services/tenant.go:235.16,238.3 2 0
HealthHub360/services/tenant.go:239.2,240.12 2 0
HealthHub360/services/tenant.go:247.64,249.20 2 0
HealthHub360/services/tenant.go:249.20,251.3 1 0
HealthHub360/services/tenant.go:252.2,256.16 5 0
HealthHub360/services/tenant.go:256.16,259.3 2 0
HealthHub360/services/tenant.go:260.2,260.45 1 0
HealthHub360/services/tenant.go:260.45,263.3 2 0
HealthHub360/services/tenant.go:264.2,265.16 2 0
HealthHub360/services/tenant.go:265.16,267.3 1 0
HealthHub360/services/tenant.go:268.2,271.16 4 0
HealthHub360/services/tenant.go:271.16,273.3 1 0
HealthHub360/services/tenant.go:274.2,275.12 2 0
HealthHub360/services/test.go:17.59,19.27 2 0
HealthHub360/services/test.go:19.27,20.58 1 0
HealthHub360/services/test.go:20.58,23.4 2 0
HealthHub360/services/test.go:25.2,25.12 1 0
HealthHub360/services/test.go:38.78,41.16 3 0
HealthHub360/services/test.go:41.16,44.3 2 0
HealthHub360/services/test.go:45.2,47.13 3 0
HealthHub360/services/test.go:47.13,50.3 2 0
HealthHub360/services/test.go:51.2,57.16 7 0
HealthHub360/services/test.go:57.16,60.3 2 0
HealthHub360/services/test.go:61.2,63.16 3 0
HealthHub360/services/test.go:63.16,66.3 2 0
HealthHub360/services/test.go:67.2,72.16 5 0
HealthHub360/services/test.go:72.16,74.3 1 0
HealthHub360/services/test.go:75.2,75.65 1 0
HealthHub360/services/test.go:75.65,78.3 2 0
